ball_id,row,col,category,signal_group,voltage_bank,direction,status
E12,E,12,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E13,E,13,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E14,E,14,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E15,E,15,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E16,E,16,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E17,E,17,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E18,E,18,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E19,E,19,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E20,E,20,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E21,E,21,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E22,E,22,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E23,E,23,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E24,E,24,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E25,E,25,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E26,E,26,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E27,E,27,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E28,E,28,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E29,E,29,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E30,E,30,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E31,E,31,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E32,E,32,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E33,E,33,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E34,E,34,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E35,E,35,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E36,E,36,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E37,E,37,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E38,E,38,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E39,E,39,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E40,E,40,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E41,E,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E42,E,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E43,E,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E44,E,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E45,E,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E46,E,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E47,E,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E48,E,48,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E49,E,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
E50,E,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F1,F,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F2,F,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F3,F,3,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F4,F,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F5,F,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F6,F,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F7,F,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F8,F,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F9,F,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F10,F,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F11,F,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F12,F,12,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F13,F,13,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F14,F,14,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F15,F,15,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F16,F,16,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F17,F,17,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F18,F,18,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F19,F,19,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F20,F,20,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F21,F,21,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F22,F,22,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F23,F,23,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F24,F,24,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F25,F,25,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F26,F,26,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F27,F,27,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F28,F,28,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F29,F,29,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F30,F,30,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F31,F,31,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F32,F,32,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F33,F,33,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F34,F,34,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F35,F,35,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F36,F,36,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F37,F,37,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F38,F,38,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F39,F,39,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F40,F,40,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F41,F,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F42,F,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F43,F,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F44,F,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F45,F,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F46,F,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F47,F,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F48,F,48,POWER,VDDQ_IO_RING,VDD_1V1,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F49,F,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
F50,F,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G1,G,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G2,G,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G3,G,3,POWER,VDDQ_IO_RING,VDD_1V1,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G4,G,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G5,G,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G6,G,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G7,G,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G8,G,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G9,G,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G10,G,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G11,G,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G12,G,12,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G13,G,13,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G14,G,14,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G15,G,15,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G16,G,16,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G17,G,17,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G18,G,18,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G19,G,19,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G20,G,20,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G21,G,21,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G22,G,22,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G23,G,23,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G24,G,24,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G25,G,25,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G26,G,26,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G27,G,27,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G28,G,28,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G29,G,29,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G30,G,30,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G31,G,31,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G32,G,32,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G33,G,33,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G34,G,34,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G35,G,35,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G36,G,36,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G37,G,37,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G38,G,38,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G39,G,39,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G40,G,40,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G41,G,41,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G42,G,42,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G43,G,43,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G44,G,44,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G45,G,45,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G46,G,46,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G47,G,47,PCIE_FABRIC,PCIE_GEN6_FABRIC_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G48,G,48,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G49,G,49,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
G50,G,50,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H1,H,1,POWER,VDD_CORE_RING,VDD_0V75,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H2,H,2,GROUND,VSS_RING,GND,PWR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H3,H,3,CTRL,CLK_RST_STRAP_DEBUG,VDD_1V1,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H4,H,4,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H5,H,5,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H6,H,6,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H7,H,7,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H8,H,8,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H9,H,9,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H10,H,10,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H11,H,11,OPTICAL_SERDES,TFLN_PIC_SERDES_LANE,VDD_0V9_SERDES,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H12,H,12,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H13,H,13,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H14,H,14,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H15,H,15,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H16,H,16,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H17,H,17,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H18,H,18,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H19,H,19,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H20,H,20,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H21,H,21,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H22,H,22,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H23,H,23,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H24,H,24,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H25,H,25,HBM_CHANNEL,HBM_CHA_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H26,H,26,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H27,H,27,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H28,H,28,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H29,H,29,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H30,H,30,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H31,H,31,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
H32,H,32,HBM_CHANNEL,HBM_CHB_DQ_DQS_CA,VDDQ_HBM_0V4,BIDIR,DRAFT-PENDING-IP-OWNER-SIGNOFF
